Instance,No_In_Sequence,Class,Freeze,Obstacle,Person,Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Joint_4_x,Joint_4_y,Joint_4_z,Joint_5_x,Joint_5_y,Joint_5_z,Joint_6_x,Joint_6_y,Joint_6_z,Joint_7_x,Joint_7_y,Joint_7_z,Joint_8_x,Joint_8_y,Joint_8_z,Joint_9_x,Joint_9_y,Joint_9_z,Joint_10_x,Joint_10_y,Joint_10_z,Joint_11_x,Joint_11_y,Joint_11_z,Joint_12_x,Joint_12_y,Joint_12_z,Joint_13_x,Joint_13_y,Joint_13_z,Joint_14_x,Joint_14_y,Joint_14_z,Joint_15_x,Joint_15_y,Joint_15_z,Joint_16_x,Joint_16_y,Joint_16_z,Joint_17_x,Joint_17_y,Joint_17_z
8,15,0,0,0,0,0,0,0,2.3393103448275863,4.800000000000001,5.0,2.924137931034483,1.2000000000000002,1.0,2.924137931034483,19.2,10.0,9.942068965517242,33.6,14.0,11.111724137931034,14.399999999999999,6.0,31.580689655172417,33.6,14.0,28.07172413793103,7.199999999999999,1.0,47.371034482758624,15.600000000000001,10.0,41.52275862068966,6.0,17.0,42.69241379310345,24.0,10.0,40.937931034482766,7.199999999999999,6.0,64.91586206896552,4.800000000000001,2.0,64.33103448275862,2.4000000000000004,4.0,81.29103448275863,40.8,16.0,81.87586206896552,42.0,16.0,37.72137931034483,11.399999999999999,4.5
8,16,0,0,0,0,0,0,0,2.1883870967741936,4.085106382978726,6.0,2.735483870967742,2.042553191489361,4.0,2.1883870967741936,16.340425531914892,8.0,10.394838709677419,27.574468085106385,12.0,10.941935483870967,9.191489361702128,4.0,29.543225806451616,35.74468085106383,7.0,27.354838709677416,5.106382978723406,3.0,45.409032258064514,23.489361702127656,11.0,38.843870967741935,12.25531914893617,18.0,42.126451612903224,16.340425531914892,6.0,41.03225806451613,7.148936170212767,4.0,61.82193548387097,6.127659574468085,1.0,61.274838709677425,11.23404255319149,8.0,80.97032258064516,15.319148936170212,18.0,82.06451612903226,16.340425531914892,17.0,36.38193548387097,14.297872340425531,4.0
8,17,0,0,0,0,0,0,0,2.106832298136646,2.8235294117647065,3.0,2.106832298136646,0.0,1.0,2.106832298136646,14.117647058823529,6.0,10.534161490683228,25.41176470588235,11.0,10.534161490683228,8.47058823529412,3.0,28.44223602484472,34.82352941176471,1.0,25.281987577639754,1.882352941176471,10.0,44.77018633540373,26.35294117647059,3.0,35.28944099378882,13.176470588235293,23.0,42.13664596273292,16.941176470588236,3.0,41.083229813664595,9.411764705882351,3.0,60.04472049689441,1.882352941176471,0.0,58.99130434782609,17.882352941176467,13.0,82.69316770186335,12.235294117647058,22.0,80.05962732919255,26.35294117647059,24.0,35.02608695652174,14.117647058823529,3.5
8,18,0,0,0,0,0,0,0,2.5853658536585367,2.880000000000001,9.0,2.5853658536585367,1.92,7.0,2.0682926829268293,14.4,11.0,9.824390243902439,24.96,14.0,9.824390243902439,9.6,6.0,28.95609756097561,33.6,4.0,23.785365853658533,4.800000000000001,0.0,44.46829268292683,24.96,6.0,35.16097560975609,9.6,19.0,39.81463414634146,17.28,4.0,39.297560975609755,10.56,2.0,58.94634146341464,1.92,3.0,56.3609756097561,20.160000000000004,8.0,82.21463414634147,9.6,19.0,76.00975609756098,38.4,21.0,34.12682926829268,14.88,3.0
8,19,0,0,0,0,0,0,0,2.538922155688623,3.512195121951219,8.0,2.031137724550898,1.170731707317073,0.0,2.031137724550898,17.560975609756095,10.0,10.663473053892217,30.439024390243905,12.0,9.647904191616766,14.048780487804878,5.0,29.959281437125746,32.78048780487805,8.0,24.881437125748498,11.707317073170733,6.0,44.68502994011976,22.24390243902439,7.0,35.03712574850299,1.170731707317073,25.0,38.08383233532934,23.414634146341463,8.0,37.06826347305389,12.878048780487807,5.0,58.90299401197605,5.853658536585367,0.0,57.37964071856287,11.707317073170733,1.0,82.26107784431137,4.682926829268292,23.0,71.59760479041917,46.829268292682926,27.0,34.783233532934126,16.975609756097562,6.5
8,20,0,0,0,0,0,0,0,2.5088757396449703,5.76,8.0,2.5088757396449703,3.84,7.0,2.007100591715976,28.8,9.0,11.03905325443787,48.0,12.0,10.035502958579881,26.880000000000003,7.0,29.10295857988166,38.4,14.0,25.590532544378696,26.880000000000003,10.0,43.65443786982249,7.68,2.0,35.124260355029584,17.28,4.0,38.63668639053254,44.160000000000004,1.0,37.633136094674555,23.04,1.0,56.70059171597633,23.04,5.0,55.19526627218935,1.92,13.0,82.29112426035503,32.64,26.0,71.25207100591716,48.0,17.0,34.622485207100596,17.28,6.0
8,21,0,0,0,0,0,0,0,1.995294117647059,2.4000000000000004,3.0,2.4941176470588236,1.1999999999999993,2.0,1.995294117647059,16.799999999999997,7.0,9.976470588235294,27.6,17.0,9.477647058823528,24.0,17.0,29.929411764705883,15.6,12.0,30.42823529411765,12.000000000000002,12.0,40.9035294117647,9.6,1.0,38.908235294117645,0.0,2.0,38.908235294117645,27.6,4.0,37.411764705882355,14.4,2.0,60.8564705882353,27.6,6.0,55.868235294117646,1.1999999999999993,16.0,81.8070588235294,38.4,27.0,75.82117647058823,7.200000000000001,32.0,35.665882352941175,1.200000000000001,5.5
8,22,0,0,0,0,0,0,0,2.538922155688623,1.5737704918032804,4.0,1.5233532934131737,1.5737704918032769,2.0,2.031137724550898,10.229508196721312,5.0,9.647904191616766,17.311475409836067,8.0,9.140119760479044,16.524590163934427,8.0,29.959281437125746,8.655737704918035,10.0,26.9125748502994,19.672131147540984,3.0,40.114970059880235,9.442622950819672,0.0,40.114970059880235,11.803278688524589,5.0,38.59161676646706,18.885245901639344,0.0,38.59161676646706,14.95081967213115,1.0,61.44191616766467,24.39344262295082,9.0,58.90299401197605,5.508196721311478,21.0,82.26107784431137,36.196721311475414,30.0,78.19880239520958,5.508196721311474,33.0,33.51377245508982,5.114754098360656,1.5
8,23,0,0,0,0,0,0,0,2.6012269938650308,1.5737704918032787,7.0,2.0809815950920245,2.360655737704918,1.0,2.0809815950920245,10.229508196721312,9.0,9.36441717791411,17.311475409836067,18.0,8.844171779141103,18.098360655737704,16.0,30.174233128834356,12.59016393442623,16.0,27.052760736196323,19.672131147540984,11.0,42.6601226993865,3.1475409836065573,5.0,41.619631901840485,3.9344262295081966,6.0,39.53865030674846,18.098360655737704,4.0,39.01840490797546,21.245901639344265,3.0,60.86871165644171,8.655737704918032,18.0,62.42944785276074,23.60655737704918,5.0,82.19877300613497,3.1475409836065573,28.0,81.15828220858896,44.85245901639344,26.0,34.856441717791405,8.262295081967213,8.0
8,24,0,0,0,0,0,0,0,2.5853658536585367,1.92,8.0,2.0682926829268293,1.92,2.0,2.5853658536585367,12.48,10.0,8.790243902439023,21.119999999999997,17.0,8.790243902439023,24.96,15.0,29.473170731707313,19.199999999999996,15.0,25.853658536585364,15.360000000000001,12.0,43.951219512195124,8.639999999999999,8.0,43.951219512195124,10.56,8.0,40.331707317073175,22.08,8.0,39.297560975609755,24.0,7.0,63.08292682926828,12.48,4.0,61.014634146341464,17.28,1.0,76.00975609756098,46.08,14.0,82.21463414634147,18.240000000000002,27.0,34.90243902439024,11.999999999999998,10.0
8,25,0,0,0,0,0,0,0,2.7006369426751595,2.8235294117647056,6.0,2.160509554140128,2.8235294117647056,2.0,2.7006369426751595,18.352941176470587,9.0,9.722292993630571,32.47058823529412,16.0,9.722292993630571,29.64705882352941,16.0,30.247133757961784,36.70588235294118,12.0,29.70700636942675,21.176470588235293,5.0,46.45095541401274,24.0,5.0,39.96942675159235,15.52941176470588,14.0,43.210191082802545,26.823529411764707,6.0,42.129936305732485,39.529411764705884,2.0,64.27515923566878,1.4117647058823533,4.0,62.6547770700637,36.70588235294118,18.0,81.55923566878981,40.94117647058824,17.0,82.09936305732484,45.1764705882353,17.0,38.078980891719745,22.58823529411765,5.0
8,26,0,0,0,0,0,0,0,2.031137724550898,1.9591836734693877,5.0,1.5233532934131735,2.938775510204082,3.0,2.031137724550898,12.73469387755102,12.0,9.647904191616767,22.53061224489796,18.0,9.140119760479042,20.571428571428573,17.0,28.435928143712573,29.387755102040813,15.0,26.404790419161674,19.591836734693878,11.0,44.17724550898204,22.53061224489796,8.0,35.037125748503,5.8775510204081645,18.0,39.09940119760479,22.53061224489796,10.0,38.08383233532934,31.346938775510203,8.0,59.9185628742515,4.8979591836734695,3.0,59.41077844311378,35.265306122448976,11.0,82.7688622754491,5.8775510204081645,21.0,81.75329341317365,45.06122448979592,27.0,35.291017964071855,21.06122448979592,9.5
8,27,0,0,0,0,0,0,0,2.4941176470588236,0.7619047619047619,2.0,0.9976470588235293,2.2857142857142856,3.0,2.4941176470588236,9.142857142857142,4.0,8.479999999999999,17.523809523809526,14.0,7.981176470588235,16.761904761904763,12.0,27.934117647058827,23.61904761904762,7.0,24.442352941176473,14.476190476190478,6.0,43.896470588235296,18.28571428571429,2.0,32.92235294117648,8.380952380952383,17.0,37.91058823529412,19.80952380952381,2.0,36.41411764705882,25.90476190476191,2.0,59.36,9.904761904761905,8.0,56.36705882352941,31.23809523809524,19.0,82.30588235294117,3.0476190476190483,20.0,77.31764705882352,45.714285714285715,33.0,34.169411764705885,16.38095238095238,4.0
8,28,0,0,0,0,0,0,0,2.4941176470588236,1.4117647058823528,6.0,1.4964705882352942,1.4117647058823528,0.0,2.4941176470588236,9.176470588235293,8.0,8.479999999999999,16.941176470588236,15.0,6.983529411764707,21.88235294117647,9.0,29.430588235294117,19.764705882352942,10.0,25.439999999999998,24.705882352941178,5.0,45.39294117647059,14.823529411764705,3.0,34.91764705882353,14.117647058823527,4.0,37.91058823529412,18.35294117647059,5.0,36.41411764705882,26.82352941176471,1.0,59.36,12.0,1.0,56.36705882352941,24.000000000000004,11.0,82.30588235294117,14.823529411764705,18.0,73.32705882352941,46.588235294117645,33.0,35.4164705882353,19.764705882352942,4.0
8,29,0,0,0,0,0,0,0,1.9606936416184975,0.8727272727272727,2.0,0.9803468208092487,0.8727272727272727,1.0,2.941040462427746,9.6,8.0,9.803468208092486,15.709090909090909,15.0,7.352601156069363,29.672727272727272,4.0,29.90057803468208,14.836363636363636,10.0,23.528323699421964,27.92727272727273,11.0,43.62543352601156,6.1090909090909085,8.0,44.605780346820815,8.727272727272727,6.0,38.23352601156069,23.563636363636366,6.0,36.76300578034682,33.163636363636364,2.0,58.82080924855491,19.2,4.0,56.86011560693642,21.81818181818182,6.0,81.85895953757225,28.800000000000004,21.0,70.5849710982659,47.127272727272725,33.0,33.57687861271677,17.01818181818182,1.5
8,30,0,0,0,0,0,0,0,2.4367816091954024,0.0,8.0,0.9747126436781608,0.0,4.0,3.4114942528735632,10.472727272727274,16.0,9.259770114942528,14.836363636363636,21.0,7.797701149425286,34.90909090909091,16.0,29.24137931034483,8.727272727272727,28.0,22.4183908045977,43.63636363636364,5.0,40.93793103448276,4.363636363636363,11.0,33.62758620689655,36.654545454545456,9.0,36.55172413793103,25.309090909090912,16.0,35.089655172413785,35.78181818181818,9.0,59.457471264367825,29.672727272727276,1.0,54.09655172413794,14.836363636363636,2.0,81.38850574712643,41.89090909090909,10.0,74.07816091954022,33.16363636363636,15.0,31.67816091954023,19.636363636363637,3.0
8,31,0,0,0,0,0,0,0,2.9074285714285715,0.666666666666667,8.0,0.9691428571428569,0.666666666666667,3.0,3.3919999999999995,6.666666666666666,11.0,8.722285714285714,10.666666666666664,12.0,7.753142857142859,26.0,3.0,28.589714285714287,4.0,17.0,22.290285714285716,34.0,11.0,38.76571428571428,8.0,9.0,34.40457142857142,31.33333333333333,2.0,35.858285714285714,20.0,9.0,34.88914285714286,27.33333333333333,4.0,58.63314285714286,27.33333333333333,8.0,55.72571428571428,14.0,15.0,79.46971428571429,40.0,17.0,76.0777142857143,9.333333333333336,34.0,30.528,13.0,1.0
8,32,0,0,0,0,0,0,0,2.538922155688623,0.6075949367088604,2.0,1.0155688622754493,1.8227848101265818,3.0,4.062275449101796,5.468354430379747,4.0,9.647904191616764,7.89873417721519,17.0,7.61676646706587,23.69620253164557,1.0,29.451497005988024,5.468354430379747,16.0,23.358083832335325,30.379746835443036,14.0,41.13053892215569,5.468354430379747,14.0,34.02155688622754,26.734177215189874,4.0,37.06826347305389,17.620253164556964,7.0,35.544910179640716,24.911392405063292,0.0,60.93413173652694,25.518987341772153,10.0,59.41077844311377,16.40506329113924,11.0,80.7377245508982,42.53164556962025,22.0,80.22994011976049,12.151898734177216,33.0,32.24431137724551,12.455696202531644,0.0
8,33,0,0,0,0,0,0,0,3.0285714285714285,0.6956521739130435,5.0,1.5142857142857142,2.782608695652174,147.0,4.038095238095238,6.9565217391304355,18.0,8.076190476190476,9.73913043478261,22.0,7.066666666666666,25.73913043478261,6.0,28.266666666666666,11.130434782608695,25.0,21.704761904761906,29.217391304347828,11.0,42.400000000000006,3.4782608695652177,24.0,37.85714285714286,2.782608695652174,24.0,36.84761904761905,20.173913043478258,21.0,35.333333333333336,29.217391304347828,17.0,62.085714285714275,16.0,7.0,60.57142857142857,22.26086956521739,14.0,76.72380952380952,45.21739130434783,8.0,80.76190476190476,22.95652173913043,16.0,32.05238095238096,16.347826086956523,17.5
9,9,0,0,0,0,0,0,0,1.9952941176470589,0.8888888888888857,3.0,1.9952941176470589,3.5555555555555642,4.0,0.9976470588235294,0.8888888888888928,1.0,10.974117647058822,5.333333333333339,1.0,9.976470588235294,25.777777777777782,11.0,25.93882352941176,0.0,6.0,29.430588235294117,28.44444444444445,16.0,36.41411764705883,12.444444444444436,28.0,45.89176470588236,15.111111111111118,6.0,39.40705882352941,7.111111111111118,0.0,39.40705882352941,18.66666666666667,9.0,59.36,14.222222222222225,8.0,61.35529411764706,0.0,6.0,78.81411764705882,34.66666666666667,24.0,82.80470588235293,13.333333333333329,16.0,32.92235294117648,8.000000000000004,6.0
9,10,0,0,0,0,0,0,0,1.9606936416184972,1.4545454545454604,2.0,1.9606936416184972,7.2727272727272805,9.0,1.470520231213873,27.63636363636364,12.0,9.803468208092486,17.45454545454546,1.0,10.293641618497109,39.27272727272728,14.0,29.90057803468208,32.0,14.0,29.90057803468208,36.36363636363637,14.0,44.115606936416185,4.363636363636367,4.0,45.09595375722544,7.2727272727272805,1.0,38.723699421965314,13.090909090909097,6.0,40.19421965317919,30.54545454545455,12.0,58.330635838150286,4.36363636363636,16.0,60.781502890173414,13.090909090909097,5.0,72.05549132947978,43.63636363636364,9.0,82.8393063583815,4.363636363636367,14.0,37.008092485549135,20.363636363636367,5.0
9,11,0,0,0,0,0,0,0,1.949425287356322,1.2307692307692335,4.0,2.4367816091954024,4.923076923076923,12.0,1.949425287356322,22.153846153846153,19.0,9.25977011494253,17.230769230769234,10.0,10.23448275862069,32.0,24.0,27.779310344827586,8.615384615384617,13.0,29.24137931034483,24.615384615384617,24.0,37.5264367816092,2.4615384615384635,1.0,42.4,8.615384615384613,16.0,38.01379310344828,8.615384615384617,14.0,39.9632183908046,23.384615384615383,17.0,56.04597701149425,16.0,13.0,61.40689655172414,17.230769230769234,2.0,72.61609195402299,13.53846153846154,15.0,82.36321839080459,18.46153846153846,11.0,33.383908045977016,13.53846153846154,12.5
9,12,0,0,0,0,0,0,0,2.941040462427746,2.0869565217391326,4.0,2.4508670520231215,4.173913043478262,10.0,1.9606936416184975,17.73913043478261,26.0,9.31329479768786,16.695652173913047,16.0,9.803468208092486,27.130434782608695,22.0,26.959537572254334,7.304347826086957,9.0,29.41040462427745,17.73913043478261,26.0,35.292485549132955,4.173913043478262,4.0,40.19421965317919,14.60869565217391,12.0,37.74335260115607,8.347826086956523,13.0,38.72369942196532,21.913043478260867,14.0,56.369942196531795,9.39130434782609,13.0,60.781502890173414,22.956521739130437,7.0,76.957225433526,16.695652173913043,25.0,81.85895953757225,31.304347826086957,11.0,32.351445086705205,10.956521739130434,15.0
9,13,0,0,0,0,0,0,0,2.538922155688623,0.0,0.0,2.538922155688623,3.1475409836065538,8.0,2.538922155688623,13.37704918032787,21.0,9.140119760479044,13.37704918032787,12.0,9.647904191616766,19.672131147540984,20.0,28.435928143712573,8.655737704918032,5.0,29.451497005988024,13.37704918032787,21.0,35.03712574850299,4.721311475409838,6.0,41.13053892215569,8.655737704918032,2.0,39.09940119760479,7.868852459016395,4.0,40.114970059880235,17.311475409836067,13.0,58.90299401197605,2.360655737704917,11.0,61.44191616766467,22.0327868852459,4.0,80.7377245508982,12.59016393442623,16.0,82.26107784431137,35.40983606557377,15.0,32.24431137724551,9.049180327868854,13.5
9,14,0,0,0,0,0,0,0,2.0682926829268293,0.9230769230769269,3.0,2.0682926829268293,2.7692307692307665,7.0,2.0682926829268293,14.76923076923077,16.0,9.824390243902439,15.692307692307697,12.0,10.341463414634147,23.07692307692308,24.0,27.921951219512195,9.230769230769234,0.0,29.47317073170732,18.461538461538467,22.0,39.81463414634146,3.6923076923077005,1.0,44.46829268292683,0.0,2.0,40.33170731707317,13.846153846153847,9.0,40.84878048780488,17.538461538461544,8.0,59.463414634146346,0.9230769230769198,20.0,63.59999999999999,15.692307692307697,12.0,82.73170731707317,2.7692307692307665,24.0,80.14634146341464,45.23076923076923,11.0,34.64390243902439,11.07692307692308,10.5
9,15,0,0,0,0,0,0,0,2.5542168674698797,1.2972972972972983,5.0,2.5542168674698797,3.8918918918918877,10.0,2.5542168674698797,20.756756756756754,22.0,9.195180722891566,22.054054054054053,16.0,9.706024096385542,32.432432432432435,28.0,28.60722891566265,14.270270270270274,10.0,28.60722891566265,32.432432432432435,29.0,38.82409638554217,0.0,18.0,45.46506024096385,15.567567567567565,18.0,39.33493975903614,16.864864864864863,17.0,39.845783132530116,28.54054054054054,21.0,61.81204819277108,10.378378378378379,8.0,61.81204819277108,5.189189189189186,4.0,82.24578313253012,15.567567567567565,16.0,76.11566265060242,48.0,2.0,33.715662650602404,16.216216216216218,5.5
9,16,0,0,0,0,0,0,0,3.102439024390244,1.2972972972972983,0.0,2.5853658536585367,3.8918918918918948,6.0,2.5853658536585367,20.756756756756758,19.0,9.824390243902439,20.756756756756758,8.0,9.307317073170733,31.135135135135133,25.0,27.40487804878049,11.675675675675674,0.0,27.921951219512195,37.62162162162162,25.0,37.229268292682924,10.378378378378379,19.0,46.019512195121955,23.35135135135135,16.0,39.297560975609755,18.16216216216216,8.0,39.81463414634147,23.35135135135135,13.0,61.53170731707318,23.35135135135135,2.0,61.01463414634146,3.8918918918918948,3.0,81.69756097560975,33.729729729729726,15.0,80.14634146341463,20.756756756756758,18.0,32.575609756097556,13.621621621621621,3.0
