41,33,1,133.15030025393443,133.76853984898906,4,1,5,1.7029386365926402,33.83520005527444,141.65450928226744,57.436921923097515
42,17,1,117.07287695119874,109.8644623626534,3,1,4,0.875,31.540809202438055,125.41531007018241,49.749371855331
42,25,1,97.8158824710311,93.69150878325198,9,8,33,0.0632455532033676,57.33395295315394,144.29830213831346,122.05736356320334
43,29,1,112.54105708839143,118.64647510760344,0,2,6,0.875,34.16569519409128,129.2632971883357,48.05205510693585
43,37,1,139.80192314624912,136.40587705244178,2,0,2,6.754628043053148,44.355193603604675,142.8600713985542,53.12249994117371
44,11,1,125.31993731699102,122.08517105039304,6,2,2,0.9,29.420357153223925,134.24604277221732,55.62373594069353
44,21,1,117.21080015788367,103.62254990220475,0,1,5,0.8333333333333334,51.38844148272978,130.70960178961604,78.90500617831546
44,27,1,127.89795676674912,87.1374550344968,2,0,6,0.875,83.62411701413943,137.26616480400403,165.01515081955353
44,35,1,106.58456685654164,102.77214143964049,3,3,9,1.7397317800933185,69.4042471526091,181.95878654244757,267.4284951159842
46,10,2,129.55883919576362,129.63736309129584,1,1,6,0.875,52.59806953120069,145.50944986494864,96.40020746865642
46,18,2,126.44444051628982,121.00603466168381,0,2,10,0.6871842709362768,73.38716569994212,154.27572718998928,251.7975377163168
48,11,2,122.88124929808639,129.08568348403995,1,5,8,0.20203050891044216,57.25949320920694,157.58807061449798,109.24284873619875
50,12,0,135.57702010314384,138.69383171221332,1,1,4,0.8333333333333334,64.27306793508212,146.34548165215077,116.53325705565773
50,18,0,126.64020492820184,122.05746608780451,3,1,8,0.9204467514322717,50.82837356174688,143.98263784220651,83.2045671823368
51,30,0,132.28581549784428,133.66900039033283,2,2,5,0.8888888888888888,51.692121905907534,164.7118696390761,86.82165628459295
51,39,0,116.73157734873034,115.10562675088187,2,3,3,3.502231431530475,69.79914196530216,133.51778907696158,178.4404662625605
52,12,0,132.59675658710748,137.52504745910488,1,0,7,0.875,54.16801907761235,147.96283317103658,81.84741901856161
52,20,0,119.376455117747,122.83147613611045,2,4,8,0.384654629081036,58.05863398196472,144.13188405068462,98.65596788841513
54,16,0,124.55039665855763,124.35383935592982,1,5,9,0.11547005383792515,39.3336923290909,142.4183976879392,90.0499861188218
55,16,1,135.13106812516943,136.67706287079042,1,3,5,0.8888888888888888,48.69809824231295,142.63940549511554,75.76938695805846
55,25,1,118.51923036270118,121.4584659002189,1,3,13,0.5423261445466404,31.19832557258091,139.4596715900335,66.69332800213228
